player_name,player_id,rank,change_type,pitch_type,estimated_usage_delta,predicted_outcome,predicted_change,n_historical_events,confidence_tier,method,fallback_values_used,exceeds_historical_precedent,is_high_usage_drop
"Quintana, Jose",500779,18,USAGE_INCREASE,CH,10.830000000000002,0.33462677329458207,-0.014373226705417907,79.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Quintana, Jose",500779,19,USAGE_DECREASE,CU,-10.7,0.3457672729395375,-0.003232727060462459,60.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Quintana, Jose",500779,20,USAGE_INCREASE,CU,10.18,0.3470814019556159,-0.001918598044384101,41.0,Limited evidence,weighted_regression_with_stage1_all_types,none,False,
"Gibson, Kyle",502043,1,ADD,FS,11.170000000000002,0.32638763938036147,-0.11461236061963853,40.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Gibson, Kyle",502043,2,USAGE_DECREASE,CH,-10.4,0.33824420530856963,-0.10275579469143037,90.0,Moderate evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,3,SWAP,CH -> FS,,0.3408484231810199,-0.10015157681898013,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Gibson, Kyle",502043,4,SWAP,FC -> SL,,0.34142719817355727,-0.09957280182644274,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Gibson, Kyle",502043,5,SWAP,FC -> FS,,0.34156149897624266,-0.09943850102375734,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Gibson, Kyle",502043,6,SWAP,CH -> SL,,0.34309196343722664,-0.09790803656277336,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Gibson, Kyle",502043,7,DROP,FC,-10.36,0.3452253858766968,-0.09577461412330318,85.0,Moderate evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,8,USAGE_DECREASE,FF,-12.72,0.35075315931987494,-0.09024684068012506,486.0,Strong evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,9,DROP,CH,-12.86,0.3514500498270203,-0.08954995017297968,155.0,Strong evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,10,DROP,ST,-18.93,0.3525932202912053,-0.08840677970879468,49.0,Limited evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,11,USAGE_INCREASE,CH,10.830000000000002,0.3537058922691916,-0.08729410773080842,105.0,Moderate evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,12,DROP,CU,-11.07,0.3550894699884516,-0.08591053001154841,126.0,Strong evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,13,DROP,FF,-9.29,0.3553397690041564,-0.08566023099584358,66.0,Moderate evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,14,USAGE_DECREASE,SI,-11.28,0.3555493783355259,-0.08545062166447409,209.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Gibson, Kyle",502043,15,NO_CHANGE,(none),0.0,0.35890702467423896,-0.08209297532576104,,n/a,no_change_baseline,none,,
"Gibson, Kyle",502043,16,USAGE_DECREASE,ST,-12.630000000000004,0.3596206711015291,-0.08137932889847088,73.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Gibson, Kyle",502043,17,USAGE_INCREASE,SI,12.03,0.36172552482367815,-0.07927447517632186,149.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Gibson, Kyle",502043,18,ADD,SL,9.75,0.362275014480893,-0.078724985519107,116.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Gibson, Kyle",502043,19,USAGE_INCREASE,FF,11.48,0.3638297171214803,-0.07717028287851968,204.0,Strong evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,20,USAGE_INCREASE,FC,10.78,0.3654229351369836,-0.07557706486301641,90.0,Moderate evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,21,USAGE_INCREASE,ST,11.77,0.3654274443506301,-0.07557255564936988,62.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Gibson, Kyle",502043,22,USAGE_DECREASE,CU,-10.7,0.3688015869998325,-0.0721984130001675,72.0,Moderate evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,23,USAGE_DECREASE,FC,-11.839999999999998,0.3774987004131692,-0.06350129958683082,102.0,Moderate evidence,weighted_regression,none,False,
"Gibson, Kyle",502043,24,USAGE_INCREASE,CU,9.740000000000002,0.38501562699884595,-0.05598437300115405,51.0,Moderate evidence,weighted_regression,none,False,
"Robertson, David",502085,1,DROP,FC,-50.78,0.2884477358976583,-0.040552264102341695,66.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Robertson, David",502085,2,ADD,FF,7.15,0.3037553886134531,-0.025244611386546933,48.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Robertson, David",502085,3,SWAP,FC -> FS,,0.30748540457360324,-0.021514595426396776,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Robertson, David",502085,4,SWAP,FC -> FF,,0.30788113419085944,-0.021118865809140575,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Robertson, David",502085,5,USAGE_INCREASE,SL,11.770000000000003,0.31250165971070337,-0.016498340289296642,214.0,Strong evidence,weighted_regression,none,False,
"Robertson, David",502085,6,USAGE_INCREASE,FC,10.78,0.3175584197211991,-0.011441580278800934,71.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Robertson, David",502085,7,DROP,SL,-9.4,0.3182453293324049,-0.010754670667595112,140.0,Strong evidence,weighted_regression,none,False,
"Robertson, David",502085,8,ADD,FS,11.170000000000002,0.31946560347462877,-0.009534396525371247,40.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Robertson, David",502085,9,USAGE_INCREASE,SI,12.529999999999998,0.32027198179130867,-0.008728018208691346,192.0,Strong evidence,weighted_regression,none,False,
"Robertson, David",502085,10,USAGE_DECREASE,SL,-11.369999999999996,0.32140657645265497,-0.007593423547345046,216.0,Strong evidence,weighted_regression,none,False,
"Robertson, David",502085,11,ADD,ST,13.55,0.3217923496838711,-0.007207650316128911,124.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Robertson, David",502085,12,USAGE_DECREASE,FC,-11.87,0.32237164309416344,-0.006628356905836574,99.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Robertson, David",502085,13,USAGE_DECREASE,SI,-11.53,0.3227119409065859,-0.006288059093414122,212.0,Strong evidence,weighted_regression,none,False,
"Robertson, David",502085,14,SWAP,SL -> FS,,0.32281667463802316,-0.006183325361976855,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Robertson, David",502085,15,SWAP,SL -> FF,,0.3229296457141661,-0.006070354285833912,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Robertson, David",502085,16,ADD,CH,5.720000000000001,0.32379098497164227,-0.005209015028357744,95.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Robertson, David",502085,17,ADD,CU,6.61,0.3260915730053066,-0.0029084269946934027,63.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Robertson, David",502085,18,NO_CHANGE,(none),0.0,0.33044502299718365,0.0014450229971836315,,n/a,no_change_baseline,none,,
"Darvish, Yu",506433,1,DROP,FC,-11.79,0.2795142554869676,-0.017485744513032364,66.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,2,USAGE_INCREASE,CU,9.54,0.29661531926268625,-0.0003846807373137362,41.0,Limited evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,3,USAGE_DECREASE,ST,-12.65,0.2979819333597899,0.0009819333597899105,73.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,4,USAGE_INCREASE,SL,11.86,0.29987075757795945,0.0028707575779594596,176.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,5,DROP,FF,-16.79,0.3029424717118719,0.0059424717118718995,46.0,Limited evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,6,DROP,SL,-13.83,0.3035232034365231,0.006523203436523128,104.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,7,DROP,CU,-15.27,0.30530015024473467,0.008300150244734683,72.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,8,USAGE_INCREASE,SI,12.099999999999998,0.30603752192686956,0.009037521926869574,149.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,9,ADD,CH,5.720000000000001,0.3081779369657793,0.01117793696577929,95.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Darvish, Yu",506433,10,USAGE_DECREASE,SL,-11.36,0.30825308206390706,0.011253082063907072,203.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,11,DROP,ST,-9.92,0.3115750219147221,0.014575021914722097,49.0,Limited evidence,weighted_regression,none,False,
"Darvish, Yu",506433,12,USAGE_DECREASE,FF,-12.72,0.3120866013874514,0.015086601387451437,480.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,13,SWAP,FF -> CH,,0.3142339047294489,0.017233904729448912,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Darvish, Yu",506433,14,USAGE_INCREASE,FF,11.38,0.3159194308739672,0.01891943087396719,181.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,15,USAGE_DECREASE,CU,-10.759999999999998,0.3161589400041802,0.019158940004180225,60.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,16,SWAP,FC -> CH,,0.3162083427408926,0.019208342740892614,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Darvish, Yu",506433,17,USAGE_DECREASE,SI,-11.529999999999998,0.31866092613033753,0.021660926130337543,209.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,18,USAGE_INCREASE,FC,10.65,0.32167540946891654,0.024675409468916554,71.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,19,NO_CHANGE,(none),0.0,0.32177825119672615,0.024778251196726164,,n/a,no_change_baseline,none,,
"Darvish, Yu",506433,20,USAGE_DECREASE,FC,-11.87,0.32324335017933015,0.02624335017933016,99.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Darvish, Yu",506433,21,USAGE_INCREASE,ST,11.77,0.32641931229092436,0.02941931229092437,62.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Alexander, Scott",518397,1,USAGE_DECREASE,CH,-10.520000000000003,0.3290845719708029,-0.10791542802919712,90.0,Moderate evidence,weighted_regression,none,False,
"Alexander, Scott",518397,2,SWAP,SL -> FC,,0.33075085686003375,-0.10624914313996625,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Alexander, Scott",518397,3,SWAP,SL -> ST,,0.331406711922868,-0.10559328807713197,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Alexander, Scott",518397,4,ADD,FC,11.76,0.3325644923151484,-0.1044355076848516,136.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Alexander, Scott",518397,5,ADD,ST,13.55,0.3330963293227692,-0.10390367067723077,124.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Alexander, Scott",518397,6,SWAP,CH -> FC,,0.3337319813458482,-0.1032680186541518,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Alexander, Scott",518397,7,SWAP,CH -> ST,,0.33436801688476975,-0.10263198311523025,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Alexander, Scott",518397,8,ADD,FF,7.15,0.33966833520037004,-0.09733166479962996,48.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Alexander, Scott",518397,9,ADD,FS,11.170000000000002,0.3406465605121586,-0.09635343948784142,40.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Alexander, Scott",518397,10,DROP,CH,-13.7,0.34651834419654043,-0.09048165580345957,155.0,Strong evidence,weighted_regression,none,False,
"Alexander, Scott",518397,11,ADD,CU,6.449999999999999,0.34796203541775134,-0.08903796458224866,63.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Alexander, Scott",518397,12,USAGE_INCREASE,CH,10.830000000000002,0.35071361961664904,-0.08628638038335096,105.0,Moderate evidence,weighted_regression,none,False,
"Alexander, Scott",518397,13,USAGE_DECREASE,SI,-11.640000000000002,0.35242401273981,-0.08457598726019,209.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Alexander, Scott",518397,14,USAGE_INCREASE,SL,11.65,0.3553405113143994,-0.08165948868560058,176.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Alexander, Scott",518397,15,NO_CHANGE,(none),0.0,0.3568416058418678,-0.0801583941581322,,n/a,no_change_baseline,none,,
"Alexander, Scott",518397,16,DROP,SL,-21.37,0.35728665301506585,-0.07971334698493415,104.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Alexander, Scott",518397,17,USAGE_INCREASE,SI,12.729999999999997,0.36048158830876204,-0.07651841169123796,149.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Alexander, Scott",518397,18,USAGE_DECREASE,SL,-11.200000000000005,0.3608537323857075,-0.0761462676142925,203.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,1,DROP,SL,-34.78,0.31024807821643996,-0.028751921783560064,104.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,2,SWAP,SL -> ST,,0.3123534147492636,-0.026646585250736432,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Brasier, Ryan",518489,3,SWAP,SL -> FS,,0.31398351853087014,-0.02501648146912988,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Brasier, Ryan",518489,4,USAGE_INCREASE,FC,10.829999999999998,0.3155226806708648,-0.023477319329135216,71.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,5,USAGE_INCREASE,SL,11.65,0.3159650785930429,-0.02303492140695712,176.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,6,ADD,ST,13.77,0.3188071902104896,-0.020192809789510435,124.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Brasier, Ryan",518489,7,ADD,FS,11.32,0.32121536858740984,-0.01778463141259018,40.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Brasier, Ryan",518489,8,USAGE_DECREASE,FC,-11.87,0.3222177035482933,-0.016782296451706702,99.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,9,SWAP,FC -> ST,,0.32281877169077755,-0.016181228309222473,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Brasier, Ryan",518489,10,SWAP,FC -> FS,,0.32296537703490813,-0.016034622965091894,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Brasier, Ryan",518489,11,USAGE_DECREASE,FF,-12.620000000000005,0.3231824400595112,-0.015817559940488835,480.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,12,ADD,CH,5.85,0.3232438773681469,-0.01575612263185311,95.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Brasier, Ryan",518489,13,ADD,CU,6.449999999999999,0.32382965681482223,-0.015170343185177793,63.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Brasier, Ryan",518489,14,USAGE_INCREASE,SI,12.73,0.3245187981554615,-0.01448120184453855,149.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,15,USAGE_DECREASE,SL,-11.35,0.32513743306726367,-0.013862566932736353,203.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,16,USAGE_DECREASE,SI,-11.59,0.3283254806776591,-0.010674519322340925,209.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,17,USAGE_INCREASE,FF,11.710000000000004,0.33012384069440565,-0.008876159305594378,181.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,18,NO_CHANGE,(none),0.0,0.33207622496020467,-0.006923775039795355,,n/a,no_change_baseline,none,,
"Brasier, Ryan",518489,19,DROP,FC,-12.56,0.3333868297880594,-0.005613170211940632,66.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Brasier, Ryan",518489,20,DROP,SI,-17.15,0.3439593199674314,0.004959319967431375,63.0,Moderate evidence,weighted_regression,none,False,
"Cruz, Fernando",518585,1,USAGE_INCREASE,SL,11.770000000000003,0.3031832326742727,0.01518323267427274,214.0,Strong evidence,weighted_regression,none,False,
"Cruz, Fernando",518585,2,USAGE_DECREASE,SI,-11.529999999999998,0.3041957685936319,0.01619576859363192,209.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Cruz, Fernando",518585,3,USAGE_INCREASE,FF,11.549999999999995,0.3049134004845563,0.016913400484556307,181.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Cruz, Fernando",518585,4,USAGE_DECREASE,FF,-12.72,0.3078970990588632,0.01989709905886322,480.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Cruz, Fernando",518585,5,DROP,SL,-10.11,0.3085323607929216,0.020532360792921645,140.0,Strong evidence,weighted_regression,none,False,
"Cruz, Fernando",518585,6,ADD,ST,13.77,0.3097044475004109,0.021704447500410895,124.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Cruz, Fernando",518585,7,ADD,CU,6.55,0.311892339965206,0.02389233996520601,63.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Cruz, Fernando",518585,8,USAGE_DECREASE,SL,-11.36,0.31259326633406115,0.02459326633406117,216.0,Strong evidence,weighted_regression,none,False,
"Cruz, Fernando",518585,9,ADD,FC,11.76,0.31566355559593534,0.027663555595935363,136.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Cruz, Fernando",518585,10,SWAP,SL -> ST,,0.3161779281098339,0.02817792810983394,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Cruz, Fernando",518585,11,SWAP,SL -> CU,,0.3171230605074885,0.02912306050748853,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Cruz, Fernando",518585,12,USAGE_INCREASE,SI,12.529999999999998,0.3174144268887715,0.029414426888771494,149.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Cruz, Fernando",518585,13,ADD,CH,5.720000000000001,0.3180412259166431,0.0300412259166431,95.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Cruz, Fernando",518585,14,SWAP,SI -> ST,,0.3181040135656528,0.030104013565652843,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Cruz, Fernando",518585,15,SWAP,SI -> CU,,0.3185618805568179,0.03056188055681791,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Cruz, Fernando",518585,16,NO_CHANGE,(none),0.0,0.32112856009027185,0.033128560090271875,,n/a,no_change_baseline,none,,
"Cruz, Fernando",518585,17,DROP,SI,-8.04,0.32211696148615465,0.03411696148615467,63.0,Moderate evidence,weighted_regression,none,False,
"Kelly, Merrill",518876,1,DROP,CH,-27.01,0.29561904524076854,-0.020380954759231462,92.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,2,USAGE_INCREASE,SL,11.770000000000003,0.3092930898640857,-0.00670691013591429,176.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,3,DROP,CU,-10.58,0.310436348269287,-0.005563651730712993,72.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,4,USAGE_INCREASE,FC,10.78,0.3131233453869497,-0.0028766546130503112,71.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,5,DROP,FC,-17.45,0.3139677238198682,-0.002032276180131798,66.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,6,SWAP,CH -> FS,,0.3152151221295122,-0.0007848778704878101,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Kelly, Merrill",518876,7,SWAP,CH -> ST,,0.31523724662598646,-0.0007627533740135473,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Kelly, Merrill",518876,8,USAGE_DECREASE,FF,-12.64,0.3169650451048744,0.0009650451048743847,480.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,9,USAGE_DECREASE,CH,-10.409999999999998,0.3173254375952576,0.0013254375952576058,77.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,10,ADD,FS,11.32,0.3180559722332842,0.0020559722332841868,40.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Kelly, Merrill",518876,11,ADD,ST,13.83,0.3182861063448614,0.0022861063448613717,124.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Kelly, Merrill",518876,12,USAGE_INCREASE,SI,12.529999999999998,0.31859811793277665,0.0025981179327766446,149.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,13,USAGE_DECREASE,FC,-11.839999999999998,0.3193809430642007,0.00338094306420067,99.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,14,USAGE_INCREASE,CH,10.830000000000002,0.31970272735737626,0.0037027273573762565,79.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,15,USAGE_DECREASE,SI,-11.529999999999998,0.3200252967995772,0.004025296799577194,209.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,16,USAGE_DECREASE,SL,-11.36,0.3201105435139816,0.0041105435139816016,203.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,17,SWAP,CU -> ST,,0.3201901876972811,0.004190187697281078,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Kelly, Merrill",518876,18,USAGE_INCREASE,FF,11.710000000000004,0.32086184157096764,0.00486184157096764,181.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,19,SWAP,CU -> FS,,0.32088719754309364,0.004887197543093635,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Kelly, Merrill",518876,20,DROP,SL,-8.45,0.3214778693080472,0.005477869308047223,104.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,21,USAGE_INCREASE,CU,9.740000000000002,0.32255224836912183,0.006552248369121827,41.0,Limited evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,22,NO_CHANGE,(none),0.0,0.3275493660541109,0.011549366054110888,,n/a,no_change_baseline,none,,
"Kelly, Merrill",518876,23,USAGE_DECREASE,CU,-10.759999999999998,0.3276120776793632,0.011612077679363175,60.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"Kelly, Merrill",518876,24,DROP,SI,-11.65,0.3349181425393824,0.0189181425393824,63.0,Moderate evidence,weighted_regression,none,False,
"Kimbrel, Craig",518886,1,ADD,CH,5.83,0.3064594631589542,-0.007540536841045775,95.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Kimbrel, Craig",518886,2,ADD,SI,10.31,0.3074219368402039,-0.006578063159796088,159.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Kimbrel, Craig",518886,3,USAGE_INCREASE,ST,12.080000000000002,0.31193624153064287,-0.0020637584693571354,80.0,Moderate evidence,weighted_regression,none,False,
"Kimbrel, Craig",518886,4,ADD,SL,10.06,0.31276652710237085,-0.001233472897629151,116.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Kimbrel, Craig",518886,5,USAGE_DECREASE,ST,-12.65,0.315020492461055,0.0010204924610550115,80.0,Moderate evidence,weighted_regression,none,False,
"Kimbrel, Craig",518886,6,USAGE_DECREASE,FF,-12.73,0.31591991760705984,0.00191991760705984,480.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kimbrel, Craig",518886,7,ADD,FS,10.27,0.31730708334202157,0.003307083342021566,40.0,Limited evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Kimbrel, Craig",518886,8,SWAP,ST -> SI,,0.3188132153473385,0.004813215347338473,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Kimbrel, Craig",518886,9,SWAP,ST -> CH,,0.3189667823396467,0.004966782339646703,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"Kimbrel, Craig",518886,10,DROP,ST,-13.86,0.31930417953888024,0.005304179538880238,49.0,Limited evidence,weighted_regression,none,False,
"Kimbrel, Craig",518886,11,ADD,FC,11.97,0.32102524201381993,0.007025242013819932,136.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"Kimbrel, Craig",518886,12,USAGE_INCREASE,FF,11.549999999999995,0.32255997039532336,0.008559970395323357,181.0,Strong evidence,weighted_regression_with_stage1_all_types,none,False,
"Kimbrel, Craig",518886,13,NO_CHANGE,(none),0.0,0.32533602102680553,0.011336021026805532,,n/a,no_change_baseline,none,,
"Kimbrel, Craig",518886,14,ADD,CU,6.87,0.3270834171226628,0.01308341712266281,63.0,Moderate evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"McFarland, T. J.",519008,1,SWAP,ST -> FC,,0.3175732125784538,-0.040426787421546206,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"McFarland, T. J.",519008,2,SWAP,ST -> SL,,0.31797384751758007,-0.04002615248241992,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"McFarland, T. J.",519008,3,DROP,CH,-11.46,0.3220920027235987,-0.03590799727640126,155.0,Strong evidence,weighted_regression,none,False,
"McFarland, T. J.",519008,4,USAGE_DECREASE,ST,-12.65,0.3222755767567004,-0.03572442324329961,73.0,Moderate evidence,weighted_regression_with_stage1_all_types,none,False,
"McFarland, T. J.",519008,5,USAGE_DECREASE,CH,-10.409999999999998,0.3243079815974547,-0.033692018402545265,90.0,Moderate evidence,weighted_regression,none,False,
"McFarland, T. J.",519008,6,ADD,FC,11.76,0.32502183165863907,-0.032978168341360914,136.0,Strong evidence,weighted_regression_with_stage1_all_types,"distance (historical median), synergy (historical median)",False,
"McFarland, T. J.",519008,7,SWAP,CH -> FC,,0.3252669583098274,-0.032733041690172604,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
"McFarland, T. J.",519008,8,SWAP,CH -> SL,,0.326547600557269,-0.03145239944273098,454.0,Strong evidence,swap_similarity_weighted_regression,none,False,
